station_code,month,hist_solar_irradiation_station_month_mean,hist_solar_irradiation_station_month_median,hist_solar_irradiation_station_month_std,hist_solar_irradiation_station_month_count,hist_wind_speed_station_month_mean,hist_wind_speed_station_month_median,hist_wind_speed_station_month_std,hist_wind_speed_station_month_count
A322,5,4.2387212328767125,4.292527777777777,1.2439563795846051,365,1.7610597681056286,1.8958333333333333,0.9441533211350582,365
A322,6,3.951466583747927,4.002472222222222,1.2104963690332504,335,1.792630922910761,1.94,0.9587710115735577,335
A322,7,3.8518203442879497,3.8520555555555553,1.2577151102117672,355,1.8434294875076205,2.020833333333333,0.9685945528914313,355
A322,8,4.3604901046084255,4.635416666666667,1.6167106651139476,393,1.8202194481247174,2.120833333333333,1.073444739150191,393
A322,9,5.366139252472368,5.57225,1.3083832935998436,382,2.2823956238479193,2.5145833333333334,1.18356452233187,382
A322,10,5.871752384960717,5.956416666666668,1.1923032593931422,396,2.7141694827253495,2.891666666666667,1.341945384454057,396
A322,11,6.368816491688539,6.536111111111111,1.1586928335933129,381,3.2040022967980333,3.582608695652174,1.5496288628131716,381
A322,12,5.8428162284421825,6.160638888888888,1.5817767058507939,393,2.822309639163141,3.1041666666666665,1.5476802621513959,393
A328,1,5.726966700133868,5.998763888888888,1.298651287718525,332,3.410102447682506,3.7770833333333336,1.4319831931725855,332
A328,2,5.885527777777778,6.129055555555556,1.1505634610814635,305,3.315018258124417,3.6166666666666663,1.3290646801186021,305
A328,3,5.932009124677003,6.163083333333334,1.2035682343347758,344,2.986197220734205,3.1833333333333336,1.3159626877180441,344
A328,4,5.596954331450094,5.779361111111111,1.1308821685774102,354,2.668022341617674,2.9125,1.2110685677934598,354
A328,5,5.043232191780822,5.236666666666666,1.1466952792646303,365,2.514377730766355,2.75,1.276698527391081,365
A328,6,4.706655602636535,4.9195416666666665,1.15126694561286,354,2.6687211017758177,2.8791666666666664,1.2696014273872667,354
A328,7,4.56507532051282,4.681486111111111,1.1663654177882161,364,2.8363139487324274,3.15,1.2985892176346412,364
A328,8,5.339616894977169,5.476222222222223,1.0258867084923025,365,2.894431471942788,3.3041666666666667,1.3512701972703445,365
A328,9,5.8110269930947895,5.9265138888888895,0.9431190973327058,354,3.104321975751437,3.564583333333333,1.4040344076990858,354
A328,10,6.017343455098934,6.152055555555556,0.9585031948772517,365,3.384691105433512,3.8708333333333336,1.4463902580045287,365
A328,11,6.2613158349027,6.383680555555555,0.9308691848858484,354,3.775957005426721,4.122916666666667,1.2023881858884302,354
A328,12,6.0419859584859585,6.240986111111111,1.0516655815147293,364,3.6433494221013634,4.0125,1.2264237302777872,364
A329,1,6.3080199391172,6.630416666666667,1.346798761125217,365,2.8260282606193163,2.9458333333333333,1.3788974719796057,365
A329,2,6.161683830845771,6.455333333333334,1.370234589293013,335,2.7064435895058865,2.779166666666667,1.287478020511176,335
A329,3,6.325869482496195,6.605944444444445,1.1645226786627199,365,2.29088959320079,2.216666666666667,1.2214457640342948,365
A329,4,5.5922956405413915,5.80375,1.1031111701248522,353,2.362187187039057,2.3208333333333333,1.177386955131158,353
A329,5,4.799859432234433,4.823944444444444,1.1636729851701098,364,2.7254939436326797,2.9416666666666664,1.233427675241447,364
A329,6,4.493110866013072,4.589194444444445,1.2037901964099855,340,3.076486653257451,3.391666666666667,1.2771542096476063,340
A329,7,4.726539453601953,4.7426111111111116,1.11123062993042,364,3.366002831112721,3.7125,1.258490728388314,364
A329,8,5.5764735195360196,5.724486111111111,1.0420951502773161,364,3.656241565187948,4.083333333333334,1.476374496136182,364
A329,9,6.242633391967164,6.544277777777778,1.043811148420779,379,4.061095578072917,4.4125000000000005,1.4173930115844395,379
A329,10,6.674276795735129,6.968638888888888,1.0821305838208752,396,3.7182980004047534,3.9833333333333334,1.5901490646289442,396
A329,11,6.82540716374269,7.217013888888889,1.1332133446054409,380,3.271336260247806,3.345833333333333,1.2643095783675729,380
A329,12,6.333613147178592,6.707138888888888,1.4815967438069138,382,2.9088619433280556,2.9833333333333334,1.2959692023650564,382
A341,1,5.766988432267884,5.784027777777778,1.46939440807813,365,3.1249082429383206,3.141666666666667,0.7364952072949404,365
A341,2,5.758225177304964,5.831222222222221,1.4710398077095228,329,2.9819523424346808,2.95,0.6037462940823286,329
A341,3,5.810490740740741,5.817333333333334,1.348733517531497,357,2.710008500984935,2.6916666666666664,0.6404317443838612,357
A341,4,5.245037833827893,5.381666666666667,1.4911511071706722,337,2.703004384017479,2.654166666666667,0.6917061824300869,337
A341,5,4.5535380628441855,4.51525,1.3008147666639198,343,2.789802259937612,2.7416666666666667,0.7470055237597211,343
A341,6,4.400144520809469,4.353777777777778,1.1804731196314497,291,2.9040488358322287,2.8041666666666667,0.8640425422113076,291
A341,7,4.3735848969830755,4.283875,1.1885416350593108,302,3.2256564025762127,3.208333333333333,0.9239515080073292,302
A341,8,5.11933882235529,5.054388888888889,1.281304547027498,334,3.283492381414472,3.2312499999999997,0.7265267370634922,334
A341,9,5.590383416252073,5.539416666666667,1.375714485920581,335,3.3402958904547075,3.333333333333333,0.6482447545936895,335
A341,10,5.750547301587302,5.676541666666667,1.427665169697391,350,3.3961852558414667,3.3541666666666665,0.6620016830720468,350
A341,11,6.0440327073552425,5.978,1.5208827592600078,355,3.358872191647911,3.2583333333333333,0.6205580370000858,355
A341,12,5.792167371686407,5.775652777777778,1.3988313601947928,394,3.377233752371001,3.2459935897435894,0.6802239389046084,394
A349,1,6.389792792792792,6.594277777777778,1.0925286502475697,333,2.695518542673274,2.6913043478260867,0.7066897302562666,333
A349,2,6.280178870673953,6.558527777777778,1.1758425575901872,305,2.6098286448642827,2.583333333333333,0.6572490303332353,305
A349,3,6.347855605605605,6.544444444444444,0.9495845979699478,333,2.493744752877319,2.458333333333333,0.6393625171827833,333
A349,4,5.74416425868593,5.951027777777778,0.9915436639532393,323,2.604891702078695,2.583333333333333,0.691167045701896,323
A349,5,4.916637137137137,4.985305555555555,1.0638662267550403,333,2.860368668505587,2.8208333333333333,0.7227183432674421,333
A349,6,4.472411877394636,4.521611111111111,1.1251306226109679,319,2.993761500300617,2.9958333333333336,0.6753640269719692,319
A349,7,4.680645645645646,4.730361111111111,1.0496585252489548,333,3.322163287330874,3.3666666666666667,0.6281403845000962,333
