station_code,month,hist_solar_irradiation_station_month_mean,hist_solar_irradiation_station_month_median,hist_solar_irradiation_station_month_std,hist_solar_irradiation_station_month_count,hist_wind_speed_station_month_mean,hist_wind_speed_station_month_median,hist_wind_speed_station_month_std,hist_wind_speed_station_month_count
A328,8,5.35701768292683,5.4459027777777775,1.0249538722401828,410,2.9850468664715746,3.322916666666667,1.351594665679924,410
A328,9,5.780805416318574,5.918861111111111,0.9673575587171325,399,3.1720631379366453,3.5666666666666664,1.386311949596239,399
A328,10,5.971713550135501,6.131930555555556,0.9766475532161839,410,3.420708222436218,3.8541666666666665,1.4019301552762156,410
A328,11,6.163115636313004,6.342444444444444,1.010782194069966,399,3.764139714469335,4.091666666666667,1.191937107825481,399
A328,12,5.988880671013312,6.196805555555556,1.070663439131711,409,3.6385989241821335,3.966666666666667,1.2049305236116334,409
A329,1,6.223705608718766,6.543583333333333,1.364235951479227,418,2.5723705989572863,2.7,1.480842449105004,418
A329,2,6.083306269637247,6.414361111111111,1.4103875529151555,389,2.4363234772318823,2.5458333333333334,1.4054252870206163,389
A329,3,6.2589128787878785,6.578458333333334,1.2124661835016242,418,2.0907123870281765,1.94375,1.281308655501184,418
A329,4,5.625726943076081,5.813680555555555,1.1624740831196398,406,2.154343805323387,2.1416666666666666,1.2484430926916081,406
A329,5,4.947203637090327,4.923722222222223,1.2475030667142535,417,2.476466204325917,2.7285714285714286,1.3494153131475044,417
A329,6,4.6884112242013005,4.745861111111111,1.3193951100112047,393,2.7674370972589952,3.225,1.4468965517220214,393
A329,7,4.841444710897949,4.883333333333334,1.19475215555995,417,3.0391192174465558,3.5,1.4925199374689222,417
A329,8,5.622575053418804,5.815888888888889,1.0932123930140352,416,3.2903157079094183,3.8875,1.7111942416672865,416
A329,9,6.191244598765432,6.488097222222223,1.11203171141866,432,3.6571508163450566,4.21875,1.7407824332664195,432
A329,10,6.585716021825397,6.912680555555555,1.1512846258456755,448,3.3720522223352005,3.5999999999999996,1.7944982844733155,448
A329,11,6.72120904063786,7.0990416666666665,1.1881094946396267,432,2.9895600040539563,3.10625,1.4446502692382193,432
A329,12,6.278153929851511,6.651638888888889,1.4976501774748048,434,2.665260943235724,2.7333333333333334,1.4102031538064843,434
A341,1,5.651475790652113,5.685416666666667,1.4969111512537163,397,3.064072498190757,3.083333333333333,0.7554065392193021,397
A341,2,5.600294966236955,5.661097222222223,1.5556606542298586,362,2.9328061124986244,2.908333333333333,0.6265104038645068,362
A341,3,5.665905341880342,5.741708333333333,1.4330767351839262,390,2.6817843997895485,2.65,0.6373161519351472,390
A341,4,5.1271321321321315,5.263361111111111,1.5253588112251144,370,2.663601933808456,2.6083333333333334,0.6792132769562212,370
A341,5,4.533964908392435,4.496416666666667,1.3144685664554518,376,2.746415565953065,2.6958333333333333,0.7350964916440367,376
A341,6,4.37861359739369,4.33775,1.194888470172372,324,2.8428523568152193,2.7354166666666666,0.8472026786189876,324
A341,7,4.345542951907131,4.263111111111112,1.1917629259625457,335,3.135951049383236,3.1142857142857148,0.9251820936273218,335
A341,8,5.040152739933394,4.985055555555555,1.2964776178892026,367,3.194130192886264,3.141666666666667,0.7629207810247947,367
A341,9,5.479075105676329,5.457805555555556,1.4028176856422196,368,3.2566988987252676,3.2104166666666663,0.6873597052640155,368
A341,10,5.630575645488831,5.602916666666666,1.4648933166077192,383,3.2952016200963303,3.2916666666666665,0.7290902938866712,383
A341,11,5.88428550973654,5.789416666666667,1.5931310465239232,388,3.2617810737279305,3.1958333333333333,0.6864112976548098,388
A341,12,5.680817850637522,5.71075,1.4422377753924516,427,3.2906177726238055,3.1958333333333333,0.7303178854074007,427
A349,1,6.36283520437536,6.547333333333333,1.2306561955043684,386,2.7050478702816605,2.6914855072463766,0.7142409791042805,386
A349,2,6.258409605834886,6.5385277777777775,1.2936907981675272,358,2.621432442244016,2.591666666666667,0.6701912487026642,358
A349,3,6.346136435786436,6.53525,1.0789403467458298,385,2.5262052636822627,2.4791666666666665,0.6413051304701738,385
A349,4,5.767737037037037,5.955861111111111,1.1524702387588759,375,2.616384607589207,2.5708333333333333,0.6970669033993944,375
A349,5,5.049358008658008,5.071583333333334,1.1952928844632655,385,2.846324440180528,2.8125,0.7109486009851763,385
A349,6,4.737103773584906,4.661,1.344697026350637,371,2.9747602622971776,2.9782608695652173,0.6766771016044647,371
A349,7,4.900566189236112,4.865527777777778,1.2918609424388605,384,3.2487696712765834,3.279166666666667,0.651102454339514,384
A349,8,5.665859230324074,5.782402777777778,1.1574250865245037,384,3.3737633898707764,3.4553442028985506,0.6548685653966646,384
A349,9,6.281680852644088,6.518944444444445,1.025104809274101,374,3.3956770000269874,3.5083333333333333,0.7593720741039921,374
A349,10,6.53960182876143,6.831888888888889,1.096528949370655,401,3.165345917665526,3.1666666666666665,0.7214346130668701,401
A349,11,6.7449031903190315,7.077333333333334,1.1169272930374339,404,2.90820305438929,2.845833333333333,0.6069294469579503,404
A349,12,6.478722958500669,6.844666666666667,1.2618019507668645,415,2.799427301660223,2.7416666666666667,0.6347822429469263,415
A350,1,5.776928474114442,5.964,1.3972661095962706,367,2.2950058932220965,2.1958333333333333,0.5813355775120715,367
A350,2,5.890161192810457,6.037708333333333,1.1951301876729479,340,2.169562213465742,2.10625,0.535071285049786,340
A350,3,5.890486186594203,6.022069444444445,1.1960822995393459,368,2.037756602447647,1.9562499999999998,0.4800549852957578,368
A350,4,5.513761018001242,5.694375,1.103336493478642,358,2.036772255690764,1.9333333333333331,0.5291144954722882,358
A350,5,4.94708446557971,5.086722222222223,1.2265428944237602,368,2.248232581520034,2.189583333333333,0.5993442938478589,368
A350,6,4.669705456936226,4.8462916666666676,1.2915135714100228,338,2.509896863063187,2.504166666666667,0.6911479236955068,338
A350,7,4.819277697495183,4.972763888888889,1.351740394661082,346,2.843795753372594,2.8708333333333336,0.7199837778539906,346
A350,8,5.6752252580449305,6.003305555555556,1.1801652147985138,366,3.0082587882619536,3.0520833333333335,0.7127925983684773,366
A350,9,6.297525635342789,6.677444444444444,1.1099091479268817,376,2.9995670113584385,3.0062499999999996,0.7502389413727366,376
A350,10,6.354982577665827,6.893916666666668,1.3372815427628721,397,2.8215316968862996,2.725,0.7262325157131284,397
A350,11,6.518722724662647,6.845638888888889,1.1484195444711318,387,2.5438150632681205,2.470833333333333,0.5694989047898178,387
A350,12,6.065367655249235,6.427694444444445,1.3931593916397422,399,2.4367134385620126,2.375,0.5576361197325224,399
A351,1,5.64580421865716,6.208388888888889,2.0981888043734838,374,2.949087624623178,3.0,0.7338059979362574,374
A351,2,5.533544797687862,6.082263888888889,2.0040621051160916,346,2.8740070798059323,2.85,0.7216740002566362,346
A351,3,5.713763517528223,6.269236111111111,2.002373851892096,374,2.767857931224636,2.7916666666666665,0.6489409043115674,374
A351,4,5.091036324786325,5.657569444444444,1.9095058350466427,364,2.779318668751918,2.752083333333333,0.7147440924133018,364
A351,5,4.542853416435826,4.802472222222223,1.7794168160565134,361,2.859063779169163,2.875,0.589491445460892,361
A351,6,4.317919948767211,4.523638888888889,1.7617444549606684,347,2.937649726542096,2.9375,0.5729975691437711,347
A351,7,4.354652089407192,4.628277777777778,1.7934413624499168,343,3.2054667237591685,3.216666666666667,0.5765866932209229,343
A351,8,4.979725485008818,5.453083333333333,1.969065655364112,315,3.3675836911747337,3.420833333333333,0.6224163876610679,315
A351,9,5.851114178058184,6.492527777777777,1.833744668658483,317,3.5733440004544974,3.670833333333333,0.6956829069267304,317
A351,10,6.1742668439716315,6.787166666666668,1.7507742525671757,376,3.545104921192745,3.614583333333333,0.7682774564499546,376
A351,11,6.10812305626237,6.861916666666667,2.0613408663883916,393,3.3051951918008218,3.375,0.6635456194861552,393
A351,12,5.857004595336076,6.538027777777777,2.0503152043932533,405,3.028417627505792,3.0375,0.6871144256443746,405
